,athlete_first_name,athlete_id,athlete_last_name,championship_number,country,distance,gender,location,mark_time,place
2236,Mariya,231384,Savinova,14,RUS,800,women,Moskva,117.8,2
2237,Brenda,239052,Martinez,14,USA,800,women,Moskva,117.91,3
2238,Alysia,207129,JohnsonMontano,14,USA,800,women,Moskva,117.95,4
2239,Ekaterina,269470,Poistogova,14,RUS,800,women,Moskva,118.05,5
2240,Ajee,250432,Wilson,14,USA,800,women,Moskva,118.21000000000001,6
2241,Nataliia,196328,Lupu,14,UKR,800,women,Moskva,119.78999999999999,7
2242,Lenka,208033,Masná,14,CZE,800,women,Moskva,120.59,8
2243,Jarmila,64248,Kratochvílová,1,TCH,800,women,Helsinki,114.68,1
2244,Lyubov,62537,Gurina,1,URS,800,women,Helsinki,116.11,2
2245,Yekaterina,61520,Podkopayeva,1,URS,800,women,Helsinki,117.58,3
2246,Margrit,80712,Klinger,1,FRG,800,women,Helsinki,118.11,4
2247,Robin,65295,Campbell,1,USA,800,women,Helsinki,120.03,5
2248,Doina,61238,Melinte,1,ROU,800,women,Helsinki,120.13,6
2249,Milena,66515,Matejkovicova-Strnadová,1,TCH,800,women,Helsinki,121.72,7
2250,Antje,66386,Schröder,1,GDR,800,women,Helsinki,122.13,8
2251,Sigrun,67055,Grau,2,GER,800,women,Roma,115.25999999999999,1
2252,Christine,62015,Wachtel,2,GDR,800,women,Roma,115.32,2
2253,Lyubov,62537,Gurina,2,URS,800,women,Roma,115.56,3
2254,AnaFidelia,61558,Quirot,2,CUB,800,women,Roma,115.84,4
2255,Jarmila,64248,Kratochvílová,2,TCH,800,women,Roma,117.81,5
2256,Mitica,60345,Junghiatu-Constantin,2,ROU,800,women,Roma,119.66,6
2257,Nadezhda,80770,Olizarenko,2,URS,800,women,Roma,120.28,7
2258,Slobodanka,67229,Colovic,2,YUG,800,women,Roma,122.09,8
2259,Liliya,61391,Nurutdinova,3,URS,800,women,Tokyo,117.5,1
2260,AnaFidelia,61558,Quirot,3,CUB,800,women,Tokyo,117.55,2
2261,Ella,60992,Kovacs,3,ROU,800,women,Tokyo,117.58,3
2262,MariadeLurdes,64483,Mutola,3,MOZ,800,women,Tokyo,117.63,4
2263,Letitia,62013,Vriesde,3,SUR,800,women,Tokyo,118.25,5
2264,Christine,62015,Wachtel,3,GER,800,women,Tokyo,118.9,6
2265,Ann,62065,Williams,3,GBR,800,women,Tokyo,121.01,7
2266,Svetlana,62743,Masterkova,3,URS,800,women,Tokyo,122.92,8
2267,MariadeLurdes,64483,Mutola,4,MOZ,800,women,Stuttgart,115.43,1
2268,Lyubov,62537,Gurina,4,RUS,800,women,Stuttgart,117.1,2
2269,Ella,60992,Kovacs,4,ROU,800,women,Stuttgart,117.92,3
2270,Diane,60490,Modahl,4,GBR,800,women,Stuttgart,119.42,4
2271,Meredith,61565,Rainey-Valmon,4,USA,800,women,Stuttgart,119.57,5
2272,Li,63254,Liu,4,CHN,800,women,Stuttgart,124.45,6
2273,Tina,67205,Paulino,4,MOZ,800,women,Stuttgart,199.89,7
2274,Liliya,61391,Nurutdinova,4,RUS,800,women,Stuttgart,,8
2275,AnaFidelia,61558,Quirot,5,CUB,800,women,Göteborg,116.11,1
2276,Letitia,62013,Vriesde,5,SUR,800,women,Göteborg,116.68,2
2277,Kelly,67889,Holmes,5,GBR,800,women,Göteborg,116.95,3
2278,Patricia,68428,Djaté-Taillard,5,FRA,800,women,Göteborg,117.03999999999999,4
2279,Meredith,61565,Rainey-Valmon,5,USA,800,women,Göteborg,118.2,5
2280,Ellen,61971,vanLangen,5,NED,800,women,Göteborg,118.97999999999999,6
2281,Lyubov,62537,Gurina,5,RUS,800,women,Göteborg,119.16,7
2282,Tatyana,68341,Grigoryeva,5,RUS,800,women,Göteborg,125.55,8
2283,AnaFidelia,61558,Quirot,6,CUB,800,women,Athína,117.14,1
2284,Yelena,60015,Afanasyeva,6,RUS,800,women,Athína,117.56,2
2285,MariadeLurdes,64483,Mutola,6,MOZ,800,women,Athína,117.59,3
2286,Letitia,62013,Vriesde,6,SUR,800,women,Athína,118.12,4
2287,Ludmila,67920,Formanová,6,CZE,800,women,Athína,119.52000000000001,5
2288,Toni,110295,Hodgkinson,6,NZL,800,women,Athína,120.4,6
2289,Joetta,60327,Clark-Diggs,6,USA,800,women,Athína,122.05,7
2290,Stella,67909,Jongmans,6,NED,800,women,Athína,125.5,8
2291,Ludmila,67920,Formanová,7,CZE,800,women,Sevilla,116.68,1
2292,MariadeLurdes,64483,Mutola,7,MOZ,800,women,Sevilla,116.72,2
2293,Svetlana,62743,Masterkova,7,RUS,800,women,Sevilla,116.93,3
2294,Jearl,61258,MilesClark,7,USA,800,women,Sevilla,117.4,4
2295,Natalya,132167,Tsyganova,7,RUS,800,women,Sevilla,117.81,5
2296,Natalya,131285,Gorelova,7,RUS,800,women,Sevilla,117.9,6
2297,Stephanie,71515,Graf,7,AUT,800,women,Sevilla,117.92,7
2298,Natalya,62828,Dukhnova,7,BLR,800,women,Sevilla,118.69,8
2299,MariadeLurdes,64483,Mutola,8,MOZ,800,women,Edmonton,117.17,1
2300,Stephanie,71515,Graf,8,AUT,800,women,Edmonton,117.2,2
2301,Letitia,62013,Vriesde,8,SUR,800,women,Edmonton,117.35,3
2302,Faith,115779,Macharia,8,KEN,800,women,Edmonton,118.97999999999999,4
2303,Diane,136405,Cummins,8,CAN,800,women,Edmonton,119.49000000000001,5
2304,Kelly,67889,Holmes,8,GBR,800,women,Edmonton,119.75999999999999,6
2305,Mayte,76170,Martínez,8,ESP,800,women,Edmonton,120.09,7
2306,Ivonne,81046,Teichmann,8,GER,800,women,Edmonton,124.33,8
2307,MariadeLurdes,64483,Mutola,9,MOZ,800,women,Saint-Denis,119.89,1
2308,Kelly,67889,Holmes,9,GBR,800,women,Saint-Denis,120.18,2
2309,Natalya,68344,Khrushcheleva,9,RUS,800,women,Saint-Denis,120.29,3
2310,Mina,179163,AïtHammou,9,MAR,800,women,Saint-Denis,121.09,4
2311,Claudia,110193,Gesell,9,GER,800,women,Saint-Denis,121.84,5
2312,Diane,136405,Cummins,9,CAN,800,women,Saint-Denis,122.48,6
2313,Akosua,176713,Serwaa,9,GHA,800,women,Saint-Denis,123.24,7
2314,Stephanie,71515,Graf,9,AUT,800,women,Saint-Denis,,8
